mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
EH57UFKN-orQ4,40,54000,Hipotecada,19.00,NY17Y7Cp-5m9Y,Personal,A,5000,0.05,0,0.09,6z6YruPc-TsHL,0,13
lyUgjRNf-Hjp9,27,44000,Hipotecada,2.00,AJBQgakp-AMbu,Medical,,7500,0.11,0,0.14,6Z79o9wP-uPWl,0,3
ncezmeoo-uzHz,25,28000,Alugada,0.00,4YLUIHRa-B0Ol,Medical,B,1800,0.13,0,0.06,6ZcN0okl-Nc6J,0,3
UwhNAnai-OzlS,23,85000,Propria,7.00,qXW5o9Uh-tIfq,Personal,D,14000,0.16,0,0.16,6zEGWDNX-oGT4,1,4
q1I3z0BK-mZrp,21,10000,Alugada,0.00,ZiPyITUI-Wg3o,Personal,D,5000,0.12,1,0.50,6ZGr8e0h-3slA,1,2
sQn0b9mY-8A7o,39,88400,Hipotecada,20.00,AsvXlkBJ-DqgJ,Medical,F,25000,0.18,1,0.24,6zkFQ3oX-akfd,0,13
GIoY0hRI-OAYx,33,30000,Alugada,11.00,lP3o0iNO-IeEu,Medical,A,2000,0.07,0,0.07,6ZpJeCwg-iywO,0,5
hOxGH168-pFt0,25,38000,Hipotecada,1.00,QSHSXC4R-d4Jb,Venture,B,18800,NULL,0,0.49,6Zq1S8ib-2Wtc,0,3
E2OcAuzp-dA2o,22,68400,Hipotecada,0.00,A9FCFMHc-HQkc,Debtconsolidation,D,10000,0.16,1,0.15,6ZTILaFz-4DGN,0,4
sB7ADOjr-Gt0e,30,90000,Alugada,14.00,dUko7Zzs-c8wo,Education,D,3600,0.15,0,0.04,6zu2qMXC-3ccF,0,6
Jk0T6ZY9-Blic,22,103000,Hipotecada,2.00,quWR5bo1-QJ8A,Medical,B,6000,NULL,0,0.06,6zuH5C5f-jDbo,0,4
BOZjOX5T-kt7d,28,70000,Hipotecada,11.00,YMJUZkOM-hiEb,Venture,E,15000,0.16,0,0.21,6zWQNjIs-JDJK,0,7
r7Iw5cD7-YsfW,31,124992,Hipotecada,15.00,3OZ1imoh-Gs4G,Debtconsolidation,A,24000,0.08,0,0.19,7001TToS-GrS4,0,5
1h0EDPrQ-0p2n,27,48100,Hipotecada,1.00,dmk8RbXf-yqxA,Venture,B,20000,0.12,0,0.42,7035W4y2-DLjU,0,10
R49sxL4G-41fA,38,35000,Alugada,0.00,Znmj9vHQ-r07K,Personal,B,5600,0.11,0,0.16,70B3TFtz-aICE,0,11
6sT5wH4f-Sz85,42,30000,Alugada,5.00,uvMSSeJU-4w6r,Venture,D,8000,0.15,0,0.27,70EIJJxI-8gwT,1,12
GrDFRSjo-bSdM,23,92000,Hipotecada,7.00,ut2bxk93-zYxj,Medical,C,18000,0.13,0,0.20,70j2bUlh-F27z,1,2
yOy3TO5v-8org,36,55000,Alugada,8.00,aiRUW5dl-4ubD,Venture,A,7500,0.09,0,0.14,70ytLz2B-Snf8,0,13
pv9HwYO8-fYp4,31,58000,Hipotecada,15.00,6Ovj9IWU-4oT4,Homeimprovement,A,6000,0.09,0,0.10,716H6Tyq-7xd9,0,5
gPEAu02M-464t,27,32000,Hipotecada,2.00,GBWluEfs-oORC,Homeimprovement,B,14000,0.12,0,0.44,71E3PGaW-ZDv4,0,7
yzTQxtwy-Zh8T,28,120000,Propria,7.00,p1aCX9pf-NIaN,Venture,B,5000,0.11,0,0.04,71eQPeN0-BiEB,0,6
LI08kf27-DLzY,23,140000,Hipotecada,0.00,kcO0psln-82c0,Education,A,3500,0.06,0,0.03,71lzPJR0-8DnB,0,3
i1uzSh3o-SY0I,27,55000,Hipotecada,1.00,fhXlzOIj-ZN99,Debtconsolidation,A,9000,0.08,0,0.16,71NLPtJz-tLEN,0,8
WTni3MpJ-TgoD,25,118000,Hipotecada,9.00,b5NMaQTc-URyu,Debtconsolidation,A,2000,0.07,0,0.02,72JAyURZ-szP3,0,2
APlwt8iz-nAKn,38,59000,Alugada,5.00,ChnOvHtj-8PiF,Venture,C,14000,0.14,1,0.24,72vt6sp8-7Lvq,0,14
GSyg48mh-dcqT,22,28800,Alugada,2.00,sqks9Xsg-BPeH,Venture,A,14000,0.08,1,0.49,73pMNaS7-FKbq,0,2
al7eBnw5-EUe3,30,300000,Hipotecada,14.00,ogzKkfdi-Nupc,Medical,B,20000,0.12,0,0.07,744fWtK0-tbKp,0,9
YUF6FUhZ-SMpZ,34,29152,Alugada,NULL,nREu21As-Bd93,Debtconsolidation,B,5000,0.10,0,0.17,74B4T4Fa-LE8v,0,10
AqN2IoxO-4HQn,22,52000,Alugada,2.00,cJdecMJ3-Ob4H,Education,B,25000,0.11,1,0.48,74byWIo2-Zfwq,0,4
JTPIlaO1-BGox,22,19200,Hipotecada,6.00,654Rg8HS-icBy,Personal,B,4950,0.12,1,0.26,74gfKrGC-IlsA,0,2
NXkZsd3r-027d,23,38400,Alugada,7.00,C5thQCA5-2q0K,Debtconsolidation,C,3600,0.14,0,0.09,74ipIKaH-myzu,1,3
iYqgtksx-8mMH,23,56000,Alugada,2.00,UNPqtSds-79YB,Personal,B,12000,0.11,0,0.21,74iQ8a9P-kijl,0,3
jxLHc0XZ-nrXb,24,34000,Alugada,0.00,n7X6BpfM-eOUS,Personal,A,6000,0.09,0,0.18,74LL46fR-Di7O,0,4
1N8BlWIH-XdiI,29,50400,Alugada,6.00,2na5S8uM-7ue9,Debtconsolidation,A,7000,0.06,0,0.14,74vd6G7B-FXW2,0,8
wwwtdBl4-v8vb,41,43000,Propria,3.00,6wlYoWpP-k8M5,Venture,B,22800,0.12,0,0.53,75Fk9t7Z-w0PZ,0,11
Q4rC3Eml-b8Bh,22,100000,Alugada,2.00,SuQePsgZ-J1mX,Education,C,8450,0.13,0,0.08,75hvh7DM-0Uwo,1,2
JEqti2oh-gTbA,24,41000,Alugada,2.00,KuyEuful-KZv1,Homeimprovement,D,25000,NULL,1,0.61,760MI3bA-lUn7,0,3
Cws7ht7b-PzO0,28,34000,Alugada,0.00,kUYt6jCu-rGWg,Education,D,12000,0.15,1,0.35,76JfX67w-rqLs,1,8
tdZMoaYh-AI9b,42,36000,Alugada,7.00,05jKgnJ0-Ghhw,Medical,D,8400,0.16,1,0.23,76oaQaP3-h78O,1,15
JqyEvMgK-EsA4,28,135000,Alugada,8.00,URhwy2Jt-vMZl,Medical,B,10800,NULL,0,0.08,76vgC7gs-fss2,0,7
sUjhXo0a-F37t,22,26500,Alugada,3.00,mnmvecRZ-GqZH,Debtconsolidation,A,1900,0.07,1,0.07,770PQir3-loKi,0,3
pxU8DsJa-Iw9I,25,52000,Alugada,2.00,rzttAOPf-KX7Y,Venture,C,7000,0.09,NULL,NULL,770tQJSq-oPat,0,8
wn2WdbU0-KLv1,30,114400,Hipotecada,14.00,sxKL7HAI-JacI,Venture,A,8000,0.09,0,0.07,775AJIvi-bnbN,0,7
DU8EPHz3-9Xz4,27,183000,Alugada,12.00,qm7WGzJ1-XBQe,Education,E,15000,0.19,0,0.08,781Nqf3b-JDbP,1,6
1Eu5FLGq-5pHa,23,100800,Hipotecada,4.00,wK4X1XQ1-awq8,Debtconsolidation,A,20000,0.08,0,0.20,782hejIx-zHTc,0,4
9qYMF0sx-F3Fq,22,100000,Hipotecada,6.00,O7cv1R3S-JIwd,Education,B,9000,NULL,0,0.09,783zoGPw-yHby,0,2
Kv0lA2p7-1ZIf,21,53000,Propria,5.00,CaKFZbOD-HI39,Medical,A,3000,0.08,0,0.06,78dPYOgM-HqN5,0,4
BcUWLPYT-bCgR,27,65000,Hipotecada,NULL,urx4TscD-6gAM,Homeimprovement,C,34000,0.11,1,0.42,78S8ANSt-bIxF,NULL,8
fPaJgnly-lvWC,33,21600,Alugada,3.00,yMgTHJP1-cidQ,Debtconsolidation,B,10000,0.13,1,0.46,78uDWQpn-BkrQ,0,8
Ob5DohcK-O4In,26,59000,Alugada,2.00,QSxAHOi3-WTQW,Personal,B,8500,0.12,0,0.14,79fokZ2b-6Mfp,0,4
nCuCZYni-eXxK,21,60000,Alugada,5.00,8Mnvq9pZ-rhCf,Medical,B,24000,0.11,1,0.40,7a4KIL5C-KrsK,0,2
YMWs45SE-Ti4D,23,60000,Alugada,1.00,HtoXfNeq-nf0Y,Debtconsolidation,A,9000,0.08,0,0.15,7aB8jwQx-KSfh,0,3
Za9vFLAg-4shL,23,66000,Hipotecada,8.00,nTNFgHRQ-35xj,Education,B,8750,0.10,0,0.13,7AbH93HS-anUN,0,2
UgR4tvID-FkK7,25,43200,Alugada,3.00,Kgz96sRx-Rqtc,Venture,C,3000,0.14,0,0.07,7agW3GNv-CH5u,0,2
9FDgG2cX-IewS,50,85000,Alugada,1.00,0iLg2FsJ-ded8,Homeimprovement,C,17500,0.13,0,0.21,7AlQ4b4y-1680,0,17
OPOOFZO3-yn4F,26,40500,Alugada,NULL,sXS2O1cl-OBXv,Debtconsolidation,A,8500,0.08,0,0.21,7ALQpj5c-fMyp,0,2
wSXzkhki-uq90,28,52828,Hipotecada,6.00,lWWp3kDw-17da,Medical,A,14500,0.07,0,0.27,7aM3iY9i-uMPs,0,7
UCONh9aO-KIfd,38,140000,Hipotecada,1.00,Jp9CHS0G-IIwF,Personal,D,10000,0.14,0,0.07,7aP8QQgx-Lsm4,0,16
8MkTdxg3-r50Z,23,20400,Alugada,5.00,nr4dGLZT-YH5S,Education,D,5500,NULL,0,0.27,7ASq6rvH-UYWN,0,2
vSjKjGSm-L67Y,28,39600,Alugada,11.00,qOyuj0FW-HPdl,Education,B,1500,0.13,0,0.04,7AWGtrPA-qhF1,0,5
yErDEtdM-axov,23,23760,Alugada,2.00,DDOdrloM-N6mB,Personal,B,2800,NULL,0,0.12,7awID3Q5-MoDT,0,4
gYvefKuv-4GDj,30,58000,NULL,7.00,n5qKpiO9-qmen,Personal,A,25475,0.11,NULL,0.42,7B18FIFe-Yz4i,0,3
YmPDleaI-8c7e,22,95004,Propria,6.00,PSADF1xr-LiAC,Education,B,7200,0.11,0,0.08,7b1CsF2o-xjBN,0,4
bJFUTOrI-cTfM,35,48000,Alugada,7.00,G3Cc0S4u-fMSr,Medical,A,8250,0.08,0,0.17,7BaiuQSK-YovA,0,6
e7vE73Xu-YPii,36,52000,Hipotecada,8.00,cPOyTE4b-n5Cm,Debtconsolidation,B,2275,0.12,0,0.04,7BeRX7vF-jnXt,0,12
g4Mr3Ive-qybd,22,35000,Alugada,4.00,j6ZJWBKr-2hnm,Venture,C,1000,NULL,0,0.03,7bHzQtAW-fsii,1,3
HZBv0twZ-F4DS,26,27000,Alugada,0.00,XyzCIplR-3nay,Education,C,2500,0.14,0,0.09,7BIcFHu4-FOAd,0,4
z1jKwrFT-0ytK,23,48000,Alugada,6.00,mMJGHNj7-c3ZB,Education,A,4800,0.08,0,0.10,7ca7JIAL-MTH5,0,2
Ys5rJiJn-F0lk,22,42500,Alugada,0.00,kcUzGUwN-RWRk,Medical,E,1500,0.17,1,0.04,7cdWHgBj-pEDY,1,4
C3OyMOpy-I3mx,32,11688,Alugada,NULL,AF4AqQws-a6jK,Personal,C,5600,0.13,1,0.48,7cfi8JBn-SW3O,1,10
RsFAPsCT-QtLG,38,85000,Alugada,1.00,nHNqQN3H-Ibdp,Venture,B,14400,0.12,0,0.17,7cg1gk5i-DXUc,0,14
Eg0OrdDw-36AJ,21,160000,Outros,5.00,OZY98sSS-YSEy,Education,A,6000,0.08,0,0.04,7ChxFaCJ-HzZf,0,4
U2mHQ1My-sHln,24,50004,Alugada,9.00,pvZxWPUd-dn6J,Venture,C,5000,NULL,0,0.10,7CjFhq8q-GqC7,0,4
It4G0TxN-3dsw,28,55000,Alugada,2.00,WKetFZR8-JYXZ,Debtconsolidation,C,3200,0.13,0,0.06,7CK5IwRu-P565,0,7
IQ92dbOS-lLoO,33,68000,Hipotecada,15.00,2mwyT8tp-btAg,Personal,A,18000,0.08,0,0.26,7ck9Sc1e-yTu8,0,10
hdWEJlUB-vmjj,31,64000,Hipotecada,15.00,PeDq5b8Z-D6xN,Debtconsolidation,C,20000,NULL,0,0.31,7COKwQOZ-ar5N,1,5
jisbFf33-zxKq,24,96000,Hipotecada,8.00,HhUumu7j-tqa8,Homeimprovement,A,35000,0.08,0,0.36,7cTeZmxU-Kaid,0,4
oQxQydKv-wuD3,24,72000,Hipotecada,8.00,Guw8Xb6Z-Wh6u,Homeimprovement,A,5000,0.06,0,0.07,7Cw48RxH-mihT,0,3
SkHymKbG-JKJk,22,40000,Alugada,3.00,ZOKuXkoj-BI4e,Education,B,12000,0.12,0,0.30,7cyqsKOf-2Q6F,0,3
URYLcOUN-G8WQ,24,21600,Hipotecada,0.00,gzaPveLx-ubqz,Debtconsolidation,D,2000,0.15,1,0.09,7D1tlsej-qkEf,0,2
FDDerzkL-Sy19,35,36000,Propria,3.00,rZF61h2h-ESLG,Venture,B,8000,0.13,0,0.22,7D3BOZZj-ZXKh,0,10
3thgc3J0-pK4m,30,75000,Alugada,5.00,pQWGYPuJ-h0M6,Homeimprovement,B,22000,0.11,0,0.29,7DJD7Uxd-8G4p,0,10
NGgj0ukS-nUbu,26,60000,Alugada,3.00,I9q5awat-81Q7,Medical,A,7000,0.07,0,0.12,7dvjHDQ5-QHIG,0,2
KLug6HA1-UQ8l,25,55000,Hipotecada,9.00,0vm1TKfz-7LNn,Venture,A,6500,0.07,0,0.12,7dxEMp4x-l7AR,0,3
cKCz0Iqk-u8rt,32,61000,Hipotecada,3.00,IgtjGKja-amHn,Personal,A,2000,0.08,0,0.03,7e1ziARE-YKu2,0,7
RcrOPykR-ZujN,30,55000,Hipotecada,0.00,63wbpKc5-d4L5,Education,D,12000,0.14,0,0.22,7E6jrwGB-FR9m,0,5
kLvXnLMw-1zz7,54,125000,Hipotecada,13.00,3h2hSR0L-AXB9,Personal,A,12000,0.07,0,0.10,7E77rBXF-HTUS,0,24
fGnsAYtj-jOYv,25,25000,Propria,4.00,MYtYQEQA-JFR6,Medical,C,17500,0.14,0,0.70,7ecbMgXx-d4nz,0,2
5hhpu0Bk-GSlP,34,136625,Hipotecada,3.00,SlAIvx5o-Ndck,Venture,A,15000,0.08,0,0.11,7EO1TQny-sJ6Q,0,6
StKNkCcj-vHWa,27,62000,Alugada,5.00,QgkQbwXy-lWve,Homeimprovement,B,3000,0.10,0,0.05,7EUEHks9-H9zY,0,9
5QGZjIDz-OObI,32,53000,Hipotecada,1.00,lW2fk4uy-MxQ9,Education,C,6800,0.13,0,0.13,7EzUNSD8-YCFK,1,7
pXiJUD4P-UrZm,30,57000,Hipotecada,2.00,eQeJIQaN-mpyW,Venture,A,6000,0.08,0,0.11,7f0xRW9K-zhXY,0,8
jmOlb6zx-KYvf,35,79500,Hipotecada,5.00,4FeYJNq3-pBTn,Personal,D,9600,0.15,0,0.12,7f8qUHva-x8BO,1,5
T3NT119i-BdMb,22,28000,NULL,5.00,JNGJ4YhS-hJrO,Personal,B,4950,NULL,1,0.33,7FGrfhQJ-PJTQ,0,4
cJrbyUu4-fbTJ,26,115000,Hipotecada,5.00,GwuEAhBB-9qai,Venture,B,6000,0.11,0,0.05,7fHWeGqO-Pm6Z,0,2
n5wjd1pM-l0RX,35,53500,Hipotecada,1.00,RLqQTAzP-zpFY,Venture,C,20000,0.13,0,0.37,7fkEuSxa-4cQD,1,7
vPALdqGg-YAJ9,25,72000,Hipotecada,9.00,CdwrRBpx-lg2G,Debtconsolidation,A,15000,0.08,0,0.21,7fkYCj4v-iJjZ,0,3
OdCOwgU9-tnE4,24,44000,Hipotecada,NULL,w5rmg9OY-CY7f,Medical,B,2400,0.10,NULL,0.22,7FL6sMC6-wSRo,0,7
Kka4fsF8-DQMH,22,48000,Hipotecada,2.00,Qj93Wmlh-vp9c,Education,C,7000,0.13,0,0.15,7fR01Rkb-o0kD,0,3
KLncA7rD-lWdq,25,108000,Hipotecada,8.00,yTxlyTNh-XUmR,Venture,A,15000,0.07,0,0.14,7frRQKsr-vhTH,0,2
eRPYmAk8-w1Ji,33,60000,Hipotecada,3.00,obguP55j-gwsW,Debtconsolidation,A,5000,0.05,0,0.08,7fTaEKyS-is19,0,7
YpXdjJIj-JDiY,22,60132,Alugada,7.00,Hh0LXxYz-kNNk,Education,C,15000,0.14,0,0.25,7Fw0sDuv-OYkH,0,4
ZYRqIDcv-Tyys,NULL,NULL,Hipotecada,5.00,2JglRMu1-vexf,Homeimprovement,B,10000,0.10,0,0.12,7FX3ifdr-9ubw,0,4
UpX9ezfO-F6qq,24,52800,Hipotecada,8.00,JMUxbStc-79c1,Education,A,4000,0.08,0,0.08,7G0UIGjM-uky9,0,4
mtEidFWk-fLon,30,72000,Hipotecada,4.00,um3vJSyl-pK6L,Venture,B,6000,0.12,0,0.08,7g5nK9R3-92dI,0,10
GWp8qAHr-3EmJ,23,25000,Alugada,0.00,ys5Dxtrd-U2GE,Personal,A,5500,0.09,0,0.22,7gbHve13-vuBQ,0,4
r2hRlsHI-UpLO,23,45600,Alugada,4.00,xl1NDbZQ-a98f,Venture,C,5000,0.14,0,0.11,7GCRn0nk-l7lg,0,4
RLy6DWRw-ShTR,40,53000,Hipotecada,2.00,SF1b6LmN-Nsct,Medical,B,3000,0.11,0,0.06,7gi6pDYe-csU7,0,17
5GRAZ2ps-80dv,25,56000,Alugada,1.00,qk1PFyaN-YQaw,Homeimprovement,B,6000,0.11,0,0.11,7gIb8uAz-pL96,0,2
2ebYikdX-Na9z,30,45000,Alugada,0.00,jE0wtDbz-k3Y9,Medical,B,8500,0.12,0,0.19,7GljLUnh-u1Jx,0,7
XWYoSSHd-svee,22,30000,Hipotecada,6.00,DZASEz3C-t1B6,Venture,C,3200,0.13,0,0.11,7GQsbobO-cgpX,0,4
gjkRUaeH-ppCl,22,23587,Alugada,4.00,a9kCA4GK-SmdU,Homeimprovement,B,2000,0.12,1,0.08,7GRzJPrY-il0L,0,2
wG2tgxvM-tWfW,26,55000,Alugada,0.00,yljyqwBC-jDT2,Venture,A,9000,NULL,0,0.16,7Gs1GLNv-fRJ6,0,2
5hMfi9kS-rrHq,22,48048,Alugada,2.00,X1jlMqrt-8fZc,Medical,B,5000,0.11,0,0.10,7GS8qgOi-hIbl,0,4
PkB2X6HQ-x1gX,33,46709,Hipotecada,NULL,d2dPFymZ-vzQr,Education,B,6200,0.11,0,0.13,7gsixffm-WG8m,0,8
u2ygjcK1-jkW7,27,75000,Hipotecada,0.00,a5OtStP9-d2nB,Personal,A,7500,0.09,0,0.10,7Gv7uJmx-J6nP,0,10
sv6AhJCh-Jn1n,42,75000,Alugada,6.00,Lsa9iA2r-RNEv,Medical,A,17000,0.08,0,0.23,7GWNK6Xr-Lt9j,0,13
zKlqUjxw-Rbfk,30,77500,Hipotecada,2.00,TY71GvkZ-jHcE,Debtconsolidation,A,9000,0.08,0,0.12,7GXhCcS7-PDlr,0,7
z8PFOjYR-iFSn,43,25000,Hipotecada,10.00,02YfiQCN-1kxz,Education,B,10000,0.10,0,0.40,7gYXIOx1-Eebd,0,17
LKLZDYu8-ODfU,26,74999,Alugada,4.00,415zB5Nv-jnIg,Homeimprovement,D,16000,0.17,0,0.21,7h8jrUJ9-2Meh,1,4
Zqd5DYRy-TxEy,24,17496,Alugada,NULL,zxIdBaMo-tbpj,Education,C,3700,0.14,1,0.21,7HbWcCF8-h0pY,0,4
MzTz5Kqt-3xZ8,21,140000,Hipotecada,2.00,6yQKOOfG-PpGg,Education,A,18000,0.08,0,0.13,7HCTclEQ-1vXq,0,4
TkAwOwYz-ewYN,25,105000,Hipotecada,3.00,fP0KqHpL-SiH7,Venture,A,16000,0.08,0,0.15,7hFqglxJ-2OiD,0,4
zivttnOy-kv9A,38,89000,Hipotecada,2.00,boG9fi69-Uqoy,Personal,A,6000,0.05,0,0.07,7hgHU3an-zPZd,0,13
ZGcBaFG5-S2yb,NULL,105000,Hipotecada,9.00,uy04Uz2N-XkHv,Personal,A,24000,NULL,0,0.24,7hgM5Fht-0Uct,0,4
e0iY9AUC-thP5,24,60000,Hipotecada,3.00,zurwCT5Z-zwDi,Homeimprovement,B,4000,0.12,0,0.07,7hlYCNep-WcuF,0,2
x6vmnUAp-PCkv,24,56500,Alugada,1.00,hyaGYp5A-bE94,Homeimprovement,B,10000,NULL,0,0.18,7hxNZBtg-BuzQ,0,4
e5NZs6MM-Wcnj,26,175000,Hipotecada,7.00,FnU29QY7-ZJ4I,Debtconsolidation,B,30000,NULL,0,0.17,7I9C0967-ZzTC,0,2
jmAx8QTT-hBPy,27,59000,Hipotecada,11.00,aYAo5ufz-rE1T,Medical,A,4000,0.06,0,0.07,7icBAXj4-P38v,0,6
mvXQCWSE-ITY9,22,70000,Propria,3.00,icta0p8B-vHWg,Medical,A,8000,0.06,0,0.11,7igI6KwY-jDOp,0,3
7GXvNadn-TCM7,23,105000,Hipotecada,5.00,hM8o38cf-Ptk5,Education,E,15000,0.17,0,0.14,7iHIDubT-HNQ1,1,4
iGnqUbIX-1aTx,23,44000,Hipotecada,7.00,bYEx01AF-Zl0D,Personal,A,10000,0.08,1,0.23,7iS4MPBo-vUhr,0,4
F0bjr7ms-TBdL,22,62000,Alugada,4.00,Y3dg8nq4-v9ki,Education,C,2000,0.15,0,0.03,7J5LQDEd-qslc,0,2
yIMHvZnO-E1lP,24,58000,Alugada,3.00,h7M73kGn-zlu4,Venture,C,6000,0.13,0,0.10,7j7QbikF-WO6W,1,2
1I6g9Yem-zX0l,33,55000,Alugada,5.00,MxdUJszu-AtvO,Personal,A,3600,0.07,0,0.07,7jC6OgBi-riX2,0,6
Wdr3ErEp-Uzxq,29,100000,Propria,13.00,BakKDGh0-IFvw,Homeimprovement,A,10000,0.07,0,0.10,7jeOQOyr-jpAy,0,7
8CcYMFOC-vEoq,22,88000,Hipotecada,6.00,7FiMdYxM-GkHU,Debtconsolidation,F,25000,0.18,1,0.28,7JfsbW8n-vlLn,0,2
S3Zx5XaJ-p0Nv,23,62000,Hipotecada,3.00,vLYEqwbt-D5dm,Venture,A,4000,0.09,0,0.06,7jgrM2t7-UBdX,0,2
awD9rvXw-58an,23,25200,Alugada,0.00,xxbqIeow-eW5L,Homeimprovement,C,6000,0.13,1,0.24,7jm6UkpT-qnub,1,4
Uocp7XIQ-JgTK,31,95000,Alugada,2.00,gdvvSCBH-EnRl,Education,C,2500,0.14,0,0.03,7jxfqaeN-XC6i,1,10
8HKTf9aK-4vwb,24,38500,Alugada,0.00,aZy2Zaav-Lhow,Medical,D,5000,0.15,1,0.13,7kAAXPSJ-Wwqe,0,2
DctcY60j-kELl,36,23004,Alugada,0.00,2jpGBcJS-BUcF,Personal,B,9450,0.10,1,0.41,7kEAIiUe-wpoq,0,13
hs0uWcGt-zbcn,29,29780,Alugada,2.00,6qjHgyMW-tNrz,Personal,D,1500,0.13,1,0.05,7Khy1lU1-lDw9,1,10
YI3wqg9v-ipcQ,26,52000,Hipotecada,10.00,K811JC7W-qK5d,Personal,A,3000,0.10,0,0.06,7kIzvjbI-Ecfp,0,3
zF55BcyB-lMJQ,34,50004,Alugada,6.00,GS72DCjI-5L1L,Education,A,6000,0.08,0,0.12,7KKf3Kmp-m0eF,0,5
1UK65u9c-JzWc,28,86000,Hipotecada,12.00,J573ENNL-7IuB,Education,B,15000,0.11,0,0.17,7kLCncCA-xEkt,0,10
e5FPLXQT-5Utd,28,103992,Hipotecada,3.00,d1uw7dN6-vjNl,Homeimprovement,B,18000,0.11,0,0.17,7kn6KHj8-JPQJ,0,10
dgsnGIye-EabE,26,100000,Propria,10.00,nuEPQc1p-1wGL,Medical,B,10000,0.11,0,0.10,7KrjvH5s-vQ3E,0,2
g3C1uRxg-itZC,30,230000,Hipotecada,14.00,ulzRdPCJ-HYhB,Debtconsolidation,C,12000,0.14,0,0.05,7L4ZthIc-tYFx,1,10
NM4rIKyv-BKft,24,34500,Alugada,4.00,GNcA2p0X-B9Gf,Medical,B,12000,0.10,1,0.35,7l6HfOPc-gDvg,0,2
BarylPCF-saiQ,31,51000,Alugada,5.00,w7Z0rdhJ-u3cW,Personal,B,9000,0.11,0,0.18,7Lb5oyml-ciiO,0,7
NLtWMEXl-hI3O,27,159600,Hipotecada,1.00,hwREmn3x-Hz9U,Homeimprovement,B,25000,NULL,0,0.16,7lcXAWoz-GZcY,0,8
NaeOiIwY-U2Td,31,56004,Alugada,3.00,LAIXcRkP-CDx3,Education,D,9000,0.14,1,0.16,7LHYajok-EoKs,1,5
xdjrswn6-sRlK,28,40000,Propria,2.00,4PK71I2g-rkOj,,B,7500,0.11,0,0.30,7lMikWTx-enjs,NULL,15
lN1DmIPZ-psBe,22,62000,Hipotecada,2.00,fv3rs3yo-3gW2,Debtconsolidation,C,13000,0.15,0,0.21,7lOErbmW-rf9A,1,2
8Q8nwch7-eQM5,25,49000,Alugada,9.00,qbChGyUB-oZZi,Homeimprovement,A,10000,0.07,1,0.20,7lP2dylU-agEU,0,4
ibP6Z3bt-Wgj9,23,55200,Hipotecada,1.00,CF9UXYmv-khTp,Personal,E,15250,0.16,1,0.28,7lspvzDx-MAP6,0,2
RQxDXlaG-wPsD,NULL,NULL,Alugada,3.00,drPGMCYw-titw,Medical,D,10000,0.11,0,0.10,7LT0a7vw-5Kqq,0,3
bcsmLPMa-S3F5,25,39000,Alugada,9.00,PNoMyHZS-fYRg,Medical,D,16000,0.14,1,0.41,7lUBsbaK-hJpG,1,2
1jNnAefT-3KJQ,28,108000,Hipotecada,6.00,svEUBYsg-z7Aj,Education,B,27400,0.11,0,0.25,7luOP54o-ko7I,0,7
QvlGZiWp-zcsK,23,51000,Alugada,3.00,3dnLPCiD-yQxD,Debtconsolidation,E,12000,0.18,1,0.24,7lYeQmFK-He0K,1,4
FnX1o3Cl-nM85,21,36000,Alugada,3.00,OWkR7zdu-Nkqb,Debtconsolidation,C,5000,0.13,0,0.14,7LyrbQUx-tK4j,0,4
keihZllx-DO0x,21,39900,Alugada,0.00,zcQOiICc-r7cr,Venture,A,12000,0.08,0,0.30,7m1M0YJI-kcIS,0,3
T9EqhmH6-pqbm,42,600000,Outros,2.00,GCKmX2jz-vA63,Education,D,25000,0.15,0,0.04,7MDEXzR4-TBvO,0,11
6t7z3gRP-Qz8u,31,200000,NULL,NULL,CMv4ObvH-LpDQ,Venture,A,5000,NULL,0,0.04,7mE06nFM-Llzr,0,5
9eGqeLS3-tTBb,30,53196,Alugada,14.00,48xiKnFj-tTda,Personal,A,3000,0.08,0,0.06,7MeRzQFf-neJj,0,5
SLdaKIz5-LanD,47,86500,Hipotecada,13.00,GiDFmtQC-j2wv,Medical,C,24000,NULL,0,0.28,7mNOgen6-Ztm1,0,17
pxXzKuA7-pfC2,28,46400,Alugada,6.00,EqqoxMo8-OZox,Debtconsolidation,C,14125,NULL,0,0.30,7mrQQi3D-8Iji,0,5
gsaujmUi-KEsJ,25,115000,Alugada,6.00,1gkianqA-mnh7,Medical,A,10000,0.07,0,0.09,7mSftD0H-FDIl,0,4
eLFJ7vbI-OMOY,26,78000,Alugada,6.00,8p0MqFjA-dXXP,Education,C,18000,0.13,0,0.23,7n48ILYL-aO6l,0,2
Pm19O8MP-25WF,22,28880,Hipotecada,4.00,W3FFE00u-bRj1,Medical,A,2000,0.09,0,0.07,7n4GhzDB-SUdH,0,3
wzxwUx7y-doIk,22,43000,Propria,5.00,6dGT6dDT-Jdnh,Venture,B,3500,0.11,0,0.08,7nAX2Dvy-5lXP,0,3
egcsNkGU-6hnz,24,65000,Alugada,6.00,S85ybgCA-WZws,Homeimprovement,B,32500,0.10,1,0.50,7nbJAZGi-i3uz,0,3
